row_id,order_priority,discount,unitprice,shipping_cost,customer_id,customer_first_name,customer_last_name,customer_segment,product_category,product_subcategory,product_container,product_name,product_base_margin,order_date,ship_date,profit,quantity_ordered_new,sales,order_id,region,district
7353,Critical,0.08,21.38,8.99,1810,Denise,Albright,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1730 Standup Electric Pencil Sharpener,0.59,2012-10-21,2012-10-21,-68.592,61,1289.52,52389,West,Dungun
21702,Medium,0.0,30.98,6.5,1811,Timothy,Connolly,Corporate,Technology,Computer Peripherals,Small Box,Belkin Ergoboard™ Keyboard,0.64,2012-09-15,2012-09-16,-1465.492,19,615.42,91352,South,Gombak
21703,Medium,0.04,4.28,5.74,1811,Timothy,Connolly,Corporate,Office Supplies,Paper,Small Box,Xerox 1953,0.4,2012-09-15,2012-09-15,18.411,18,82.67,91352,South,Hulu Selangor
21704,Medium,0.1,65.99,4.99,1811,Timothy,Connolly,Corporate,Technology,Telephones And Communication,Small Box,Microtac 650,0.58,2012-09-15,2012-09-17,-121.8126,11,562.89,91352,South,Hulu Selangor
20866,Low,0.03,4.71,0.7,1813,Dwight,Banks,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Plymouth Boxed Rubber Bands By Plymouth,0.8,2011-02-10,2011-02-10,616.578,1,5.63,90526,South,Jasin
19757,Medium,0.03,12.97,1.49,1813,Dwight,Banks,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,"Mead 1St Gear 2"" Zipper Binder, Asst. Colors",0.35,2012-10-15,2012-10-17,-34.832,6,87.69,90527,South,Jasin
21746,Not Specified,0.09,77.51,4.0,1814,Albert,Tyson,Home Office,Technology,Computer Peripherals,Small Box,Micro Innovations Media Access Pro Keyboard,0.76,2010-05-23,2010-05-25,-986.524,17,1300.54,90524,South,Jasin
21747,Not Specified,0.0,2.88,0.7,1814,Albert,Tyson,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,2010-05-23,2010-05-25,-141.666,13,38.06,90524,South,Jasin
20867,Low,0.06,3.08,0.99,1814,Albert,Tyson,Home Office,Office Supplies,Labels,Small Box,Avery 481,0.37,2011-02-10,2011-02-15,45.852,1,3.3,90526,South,Jasin
20868,Low,0.09,419.19,19.99,1814,Albert,Tyson,Home Office,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley With Lockable Top,0.58,2011-02-10,2011-02-15,1208.892,10,4119.8,90526,South,Jasin
24463,Medium,0.06,90.97,14.0,1815,Marvin,Yang,Home Office,Technology,Office Machines,Jumbo Drum,Lexmark Z54Se Color Inkjet Printer,0.36,2010-08-11,2010-08-12,47.334,14,1263.35,90525,South,Jelebu
26320,Low,0.06,4.48,49.0,1815,Marvin,Yang,Home Office,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,2013-01-08,2013-01-08,28.2582,8,48.78,90528,South,Kampar
22274,Low,0.05,400.98,42.52,1815,Marvin,Yang,Home Office,Furniture,Tables,Jumbo Box,Bretford Cr8500 Series Meeting Room Furniture,0.71,2013-04-28,2013-05-03,7.974,2,796.87,90529,South,Kampar
22843,Low,0.01,10.48,2.89,1816,Danielle,Schneider,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,0.6,2010-08-05,2010-08-07,60.5616,19,202.38,85990,Central,Kampar
21618,Low,0.1,4.06,6.89,1816,Danielle,Schneider,Consumer,Office Supplies,Appliances,Small Box,Eureka Disposable Bags For Sanitaire® Vibra Groomer I® Upright Vac,0.6,2011-05-06,2011-05-06,-21.29,2,10.14,85993,Central,Kampar
21619,Low,0.05,15.28,10.91,1816,Danielle,Schneider,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Recycled Premium Regency Composition Covers,0.36,2011-05-06,2011-05-11,-37.3865,4,64.93,85993,Central,Kampar
20887,Not Specified,0.08,160.98,30.0,1816,Danielle,Schneider,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual Function Ergonomic High Back Chair With 2-Way Adjustable Arms,0.62,2013-07-21,2013-07-23,835.64928,14,2208.6,86000,Central,Kampar
23457,Not Specified,0.0,60.98,49.0,1817,Michele,Bennett,Consumer,Office Supplies,Appliances,Large Box,Euro Pro Shark Stick Mini Vacuum,0.59,2012-09-24,2012-09-26,-219.61,3,213.09,85996,Central,Kampar
23001,Medium,0.1,4.82,1.49,1817,Michele,Bennett,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Tuff Stuff™ Recycled Round Ring Binders,0.36,2012-10-09,2012-10-11,3.58938,4,19.23,85997,Central,Kampar
23002,Medium,0.02,6.48,5.74,1817,Michele,Bennett,Consumer,Office Supplies,Paper,Small Box,Xerox 1994,0.37,2012-10-09,2012-10-11,-45.7596,12,83.53,85997,Central,Kampar
24621,Not Specified,0.07,18.65,3.77,1817,Michele,Bennett,Consumer,Furniture,Office Furnishings,Small Pack,3M Polarizing Light Filter Sleeves,0.39,2013-10-15,2013-10-16,130.6239,10,189.31,86001,Central,Kerian
24622,Not Specified,0.06,17.98,8.51,1818,Ian,Hall,Consumer,Technology,Office Machines,Medium Box,Canon P1-Dhiii Palm Printing Calculator,0.4,2010-10-15,2010-10-17,-47.243088,3,56.38,85991,Central,Kerian
24623,Not Specified,0.1,9.99,4.78,1818,Ian,Hall,Consumer,Office Supplies,Paper,Small Box,Xerox 1896,0.4,2010-10-15,2010-10-18,9.154,12,119.13,85991,Central,Kerian
25218,Critical,0.06,11.99,5.99,1818,Ian,Hall,Consumer,Technology,Office Machines,Medium Box,Ti 30X Scientific Calculator,0.36,2012-08-03,2012-08-05,18.8404,21,246.78,85995,Central,Kerian
24624,Not Specified,0.08,175.99,8.99,1818,Ian,Hall,Consumer,Technology,Telephones And Communication,Small Box,2180,0.57,2013-10-15,2013-10-16,-382.569,5,715.84,86001,Central,Kerian
25587,High,0.03,48.58,3.99,1819,Leroy,Khan,Consumer,Office Supplies,Appliances,Small Box,Belkin Premiere Surge Master Ii 8-Outlet Surge Protector,0.56,2011-02-17,2011-02-19,105.1215,3,152.35,85992,Central,Kerian
25919,Medium,0.08,43.22,4.0,1819,Leroy,Khan,Consumer,Technology,Computer Peripherals,Small Box,"Fellowes Mobile Numeric Keypad, Graphite",0.64,2013-03-07,2013-03-07,51.85,5,214.49,85998,Central,Klang
25437,Critical,0.09,5.98,7.5,1819,Leroy,Khan,Consumer,Office Supplies,Paper,Small Box,Xerox 1920,0.4,2013-03-17,2013-03-18,-132.93,8,48.89,85999,Central,Klang
18027,Critical,0.06,12.44,6.27,1820,Mary,Wood,Consumer,Office Supplies,Storage & Organization,Medium Box,Eldon Simplefile® Box Office®,0.57,2011-08-07,2011-08-09,-19.2608,6,74.95,85994,East,Kluang
20886,Not Specified,0.1,35.99,3.3,1820,Mary,Wood,Consumer,Technology,Telephones And Communication,Small Pack,Accessory9,0.39,2013-07-21,2013-07-22,90.105984,6,175.11,86000,East,Kluang
4843,Low,0.01,10.48,2.89,1821,Vanessa,Boyer,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,0.6,2010-08-05,2010-08-07,40.92,76,809.51,34435,East,Kluang
6621,Not Specified,0.07,18.65,3.77,1821,Vanessa,Boyer,Consumer,Furniture,Office Furnishings,Small Pack,3M Polarizing Light Filter Sleeves,0.39,2010-10-15,2010-10-16,149.72,34,643.64,47108,East,Kluang
6622,Not Specified,0.06,17.98,8.51,1821,Vanessa,Boyer,Consumer,Technology,Office Machines,Medium Box,Canon P1-Dhiii Palm Printing Calculator,0.4,2010-10-15,2010-10-17,-52.49232,13,244.31,47108,East,Kota Kinabalu
6623,Not Specified,0.1,9.99,4.78,1821,Vanessa,Boyer,Consumer,Office Supplies,Paper,Small Box,Xerox 1896,0.4,2010-10-15,2010-10-18,7.96,47,466.58,47108,East,Kota Kinabalu
6624,Not Specified,0.08,175.99,8.99,1821,Vanessa,Boyer,Consumer,Technology,Telephones And Communication,Small Box,2180,0.57,2010-10-15,2010-10-16,-459.0828,16,2290.69,47108,East,Kota Samarahan
7587,High,0.03,48.58,3.99,1821,Vanessa,Boyer,Consumer,Office Supplies,Appliances,Small Box,Belkin Premiere Surge Master Ii 8-Outlet Surge Protector,0.56,2011-02-17,2011-02-19,118.32,11,558.62,54304,East,Kota Samarahan
7919,Medium,0.08,43.22,4.0,1821,Vanessa,Boyer,Consumer,Technology,Computer Peripherals,Small Box,"Fellowes Mobile Numeric Keypad, Graphite",0.64,2011-03-07,2011-03-07,51.85,20,857.95,56610,East,Kota Samarahan
7437,Critical,0.09,5.98,7.5,1821,Vanessa,Boyer,Consumer,Office Supplies,Paper,Small Box,Xerox 1920,0.4,2011-03-17,2011-03-18,-132.93,32,195.57,53025,East,Kota Tinggi
3618,Low,0.1,4.06,6.89,1821,Vanessa,Boyer,Consumer,Office Supplies,Appliances,Small Box,Eureka Disposable Bags For Sanitaire® Vibra Groomer I® Upright Vac,0.6,2011-05-06,2011-05-06,-21.29,7,35.48,25830,East,Kota Tinggi
3619,Low,0.05,15.28,10.91,1821,Vanessa,Boyer,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Recycled Premium Regency Composition Covers,0.36,2011-05-06,2011-05-11,-37.3865,16,259.74,25830,East,Kota Tinggi
27,Critical,0.06,12.44,6.27,1821,Vanessa,Boyer,Consumer,Office Supplies,Storage & Organization,Medium Box,Eldon Simplefile® Box Office®,0.57,2011-08-07,2011-08-09,-37.04,25,312.3,193,East,Kota Tinggi
7218,Critical,0.06,11.99,5.99,1821,Vanessa,Boyer,Consumer,Technology,Office Machines,Medium Box,Ti 30X Scientific Calculator,0.36,2012-08-03,2012-08-05,12.73,83,975.37,51494,East,Kota Tinggi
5457,Not Specified,0.0,60.98,49.0,1821,Vanessa,Boyer,Consumer,Office Supplies,Appliances,Large Box,Euro Pro Shark Stick Mini Vacuum,0.59,2012-09-24,2012-09-26,-219.61,14,994.4,38758,East,Kuala Kangsar
5001,Medium,0.1,4.82,1.49,1821,Vanessa,Boyer,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Tuff Stuff™ Recycled Round Ring Binders,0.36,2012-10-09,2012-10-11,3.1212,18,86.52,35649,East,Kuala Langat
5002,Medium,0.02,6.48,5.74,1821,Vanessa,Boyer,Consumer,Office Supplies,Paper,Small Box,Xerox 1994,0.37,2012-10-09,2012-10-11,-50.844,49,341.1,35649,East,Kuala Langat
2886,Not Specified,0.1,35.99,3.3,1821,Vanessa,Boyer,Consumer,Technology,Telephones And Communication,Small Pack,Accessory9,0.39,2013-07-21,2013-07-22,82.818,22,642.05,20807,East,Kuala Langat
2887,Not Specified,0.08,160.98,30.0,1821,Vanessa,Boyer,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual Function Ergonomic High Back Chair With 2-Way Adjustable Arms,0.62,2013-07-21,2013-07-23,768.06,55,8676.63,20807,East,Kuala Langat
3327,Low,0.09,500.98,26.0,1822,Caroline,Morton,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,0.6,2011-01-10,2011-01-10,3594.8381,46,21390.44,23782,South,Kuala Langat
3328,Low,0.09,20.34,35.0,1822,Caroline,Morton,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,2011-01-10,2011-01-15,-259.1505,7,169.75,23782,South,Kuala Langat
2915,Low,0.04,39.48,1.99,1822,Caroline,Morton,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute Cd-R Spindle, 100/Pack - Staples",0.54,2012-02-03,2012-02-10,169.9187,31,1221.92,21057,South,Kuala Langat
5757,Critical,0.08,300.97,7.18,1822,Caroline,Morton,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,2012-12-11,2012-12-11,3238.2909,86,25717.76,40870,South,Kuala Langat
5758,Critical,0.0,4.95,5.32,1822,Caroline,Morton,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® 300 Class™ Desk Accessories, Black",0.41,2012-12-11,2012-12-13,-85.1865,56,293.38,40870,South,Kuala Langat
7299,Critical,0.0,40.98,1.99,1822,Caroline,Morton,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Printable White 80 Minute Cd-R Spindle, 50/Pack",0.44,2013-08-02,2013-08-04,563.1082,96,4012.76,52039,South,Kuala Langat
20915,Low,0.04,39.48,1.99,1823,Molly,Bolton,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute Cd-R Spindle, 100/Pack - Staples",0.54,2012-02-03,2012-02-10,217.5777,8,315.33,91222,East,Kuala Langat
21327,Low,0.09,500.98,26.0,1824,Bobby,Dorsey,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,0.6,2011-01-10,2011-01-10,3850.2759,12,5580.11,91221,East,Kuala Langat
21328,Low,0.09,20.34,35.0,1824,Bobby,Dorsey,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,2011-01-10,2011-01-15,-241.614,2,48.5,91221,East,Kuala Langat
23757,Critical,0.08,300.97,7.18,1824,Bobby,Dorsey,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,2012-12-11,2012-12-11,4539.4824,22,6578.96,91223,East,Kuala Langat
23758,Critical,0.0,4.95,5.32,1824,Bobby,Dorsey,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® 300 Class™ Desk Accessories, Black",0.41,2012-12-11,2012-12-13,-32.025,14,73.35,91223,East,Kuala Langat
25299,Critical,0.0,40.98,1.99,1824,Bobby,Dorsey,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Printable White 80 Minute Cd-R Spindle, 50/Pack",0.44,2013-08-02,2013-08-04,692.2011,24,1003.19,91224,East,Kuala Langat
19596,Medium,0.1,52.99,19.99,1826,Kate,Peck,Corporate,Office Supplies,Storage & Organization,Small Box,"Gould Plastics 9-Pocket Panel Bin, 18-3/8W X 5-1/4D X 20-1/2H, Black",0.81,2010-04-18,2010-04-19,-517.17,7,337.59,86958,Central,Kuala Langat
18199,Medium,0.0,9.27,4.39,1826,Kate,Peck,Corporate,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" X 5"" Forms Per Page, 600 Sets Per Book",0.38,2010-05-12,2010-05-14,-7.61,1,10.65,86959,Central,Kuala Langat
18882,Not Specified,0.01,70.71,37.58,1826,Kate,Peck,Corporate,Furniture,Office Furnishings,Wrap Bag,"Tenex Carpeted, Granite-Look Or Clear Contemporary Contour Shape Chair Mats",0.78,2012-08-31,2012-09-02,-474.2816,24,1698.86,86962,Central,Kuala Langat
18883,Not Specified,0.07,376.13,85.63,1826,Kate,Peck,Corporate,Furniture,Tables,Jumbo Box,Bretford Rectangular Conference Table Tops,0.74,2012-08-31,2012-09-01,-136.03824,1,449.42,86962,Central,Kuala Langat
20551,Not Specified,0.0,5.98,0.96,1827,Vincent,Hale,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 315,0.6,2010-02-19,2010-02-20,38.0397,9,55.13,86956,Central,Kuala Lumpur
19597,Medium,0.07,100.98,57.38,1827,Vincent,Hale,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",0.78,2010-04-18,2010-04-21,-429.86,2,215.32,86958,Central,Kuala Lumpur
19598,Medium,0.03,85.99,0.99,1827,Vincent,Hale,Corporate,Technology,Telephones And Communication,Wrap Bag,Accessory34,0.55,2010-04-18,2010-04-20,264.1665,5,382.85,86958,Central,Kuala Lumpur
19690,Low,0.01,6.54,5.27,1827,Vincent,Hale,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Wilson Jones® Four-Pocket Poly Binders,0.36,2012-12-14,2012-12-19,-5.36475,1,9.5,86963,Central,Kuala Terengganu
19691,Low,0.01,155.06,7.07,1827,Vincent,Hale,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,2012-12-14,2012-12-18,2859.8844,25,4144.76,86963,Central,Kuala Terengganu
20552,Not Specified,0.02,2.08,2.56,1827,Vincent,Hale,Corporate,Office Supplies,"Scissors, Rulers And Trimmers",Small Pack,Kleencut® Forged Office Shears By Acme United Corporation,0.55,2013-02-19,2013-02-20,-8.02,1,2.74,86964,Central,Kuala Terengganu
20553,Not Specified,0.02,5.98,5.46,1828,Stacey,Lucas,Corporate,Office Supplies,Paper,Small Box,Xerox 1983,0.36,2010-02-19,2010-02-20,-47.12,7,44.8,86956,Central,Kuala Terengganu
21383,Low,0.05,7.1,6.05,1828,Stacey,Lucas,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,2010-07-06,2010-07-06,-101.246,14,100.99,86960,Central,Kuala Terengganu
21384,Low,0.04,20.95,4.0,1828,Stacey,Lucas,Corporate,Technology,Computer Peripherals,Small Box,"Fellowes Basic 104-Key Keyboard, Platinum",0.6,2010-07-06,2010-07-11,-1.88,7,142.06,86960,Central,Kuantan
21056,High,0.06,4.91,4.97,1828,Stacey,Lucas,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,"Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Light Blue",0.38,2011-07-04,2011-07-06,-18.3425,2,11.63,86961,Central,Kuantan
21382,Low,0.03,6.75,2.99,1828,Stacey,Lucas,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Wilson Jones Dubllock® D-Ring Binders,0.35,2013-07-06,2013-07-11,-4.09032,1,7.75,86965,Central,Kudat
23430,Critical,0.01,10.64,5.16,1829,Suzanne,Cochran,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,2010-03-25,2010-03-27,-11.69,5,58.52,86957,Central,Machang
21385,Low,0.05,39.06,10.55,1829,Suzanne,Cochran,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Ibico Recycled Linen-Style Covers,0.37,2010-07-06,2010-07-13,250.9806,9,363.74,86960,Central,Machang
21386,Low,0.04,3.52,6.83,1829,Suzanne,Cochran,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Self-Adhesive Ring Binder Labels,0.38,2010-07-06,2010-07-15,-57.753,4,15.93,86960,Central,Machang
21387,Low,0.02,15.51,17.78,1829,Suzanne,Cochran,Corporate,Office Supplies,Storage & Organization,Small Box,"Tenex File Box, Personal Filing Tote With Lid, Black",0.59,2010-07-06,2010-07-13,-47.97,1,21.28,86960,Central,Manjung
23905,Low,0.02,19.98,5.97,1831,Audrey,Hendricks,Corporate,Office Supplies,Paper,Small Box,Xerox 1936,0.38,2011-11-26,2011-11-28,242.968,20,396.58,90284,East,Manjung
24942,High,0.05,42.8,2.99,1831,Audrey,Hendricks,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 Sheets",0.36,2011-12-16,2011-12-17,175.0668,6,253.72,90285,East,Manjung
19554,Not Specified,0.02,10.98,4.8,1831,Audrey,Hendricks,Corporate,Office Supplies,Envelopes,Small Box,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" X 9""",0.36,2012-08-30,2012-09-01,52.8656,12,132.72,90286,East,Manjung
21044,High,0.07,9.74,5.71,1831,Audrey,Hendricks,Corporate,Furniture,Office Furnishings,Small Box,"Staples 10"" Round Wall Clock",0.41,2012-11-18,2012-11-19,29.282,36,344.03,90287,East,Manjung
22976,Low,0.04,4.91,5.68,1833,Maxine,Middleton,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Light Blue",0.36,2012-01-21,2012-01-23,-315.3507,11,54.53,91540,South,Miri
24913,Low,0.09,7.37,5.53,1833,Maxine,Middleton,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Unformatted Ds/Hd Diskettes, 10/Box",0.69,2012-08-25,2012-08-27,4.5135,6,45.61,91541,South,Miri
24914,Low,0.01,6.68,6.15,1833,Maxine,Middleton,Corporate,Office Supplies,Paper,Small Box,Xerox 1968,0.37,2012-08-25,2012-08-27,29.316,20,144.6,91541,South,Pasir Gudang
26381,Not Specified,0.04,35.99,3.3,1834,Katharine,Lewis,Corporate,Technology,Telephones And Communication,Small Pack,Accessory9,0.39,2013-03-09,2013-03-11,74.9952,8,239.35,91542,South,Pasir Gudang
23589,High,0.01,155.99,8.99,1836,Dwight,Albright,Corporate,Technology,Telephones And Communication,Small Box,Cf 688,0.58,2010-10-19,2010-10-20,-219.07908,5,675.83,86600,West,Pasir Gudang
22629,Low,0.05,599.99,24.49,1836,Dwight,Albright,Corporate,Technology,Copiers And Fax,Large Box,Canon Image Class D660 Copier,0.44,2011-01-09,2011-01-13,5049.8892,12,7318.68,86601,West,Pasir Gudang
20746,Not Specified,0.03,4.98,6.07,1836,Dwight,Albright,Home Office,Office Supplies,Paper,Small Box,Xerox 1897,0.36,2011-03-25,2011-03-28,-102.36,8,40.5,86602,West,Pasir Gudang
21063,High,0.06,350.98,30.0,1836,Dwight,Albright,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Professional Matrix Back Chair With 2-To-1 Synchro Tilt And Mesh Fabric Seat,0.61,2012-12-10,2012-12-11,2863.545,12,4291.43,86605,West,Pasir Gudang
23184,Medium,0.08,387.99,19.99,1836,Dwight,Albright,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Fellowes Pb300 Plastic Comb Binding Machine,0.38,2013-02-26,2013-03-01,2844.7182,11,4122.78,86606,West,Pasir Gudang
23024,High,0.08,29.18,8.55,1836,Dwight,Albright,Home Office,Furniture,Office Furnishings,Small Box,"Deflect-O Supertray™ Unbreakable Stackable Tray, Letter, Black",0.42,2013-03-27,2013-03-28,61.0719,3,88.51,86607,West,Pasir Gudang
19023,Critical,0.06,39.48,1.99,1836,Dwight,Albright,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute Cd-R Spindle, 100/Pack - Staples",0.54,2013-04-04,2013-04-06,-69.84,2,74.96,86608,West,Pasir Gudang
23590,High,0.01,5.98,5.46,1837,Herbert,Williamson,Corporate,Office Supplies,Paper,Small Box,Xerox 1983,0.36,2010-10-19,2010-10-21,-18.8784,4,28.0,86600,West,Perak Tengah
24583,Critical,0.07,21.98,8.32,1837,Herbert,Williamson,Corporate,Office Supplies,Paper,Wrap Bag,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,0.39,2011-07-03,2011-07-05,-8.88,1,29.99,86603,West,Perak Tengah
25668,Low,0.1,14.48,6.46,1837,Herbert,Williamson,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,"Gbc White Gloss Covers, Plain Front",0.38,2012-07-10,2012-07-14,23.9615,8,114.75,86604,West,Petaling
25669,Low,0.09,5.84,1.0,1837,Herbert,Williamson,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Omega® Colored Chalk, 12/Pack",0.38,2012-07-10,2012-07-15,14.46,4,21.59,86604,West,Petaling
24423,Not Specified,0.09,19.98,10.49,1837,Herbert,Williamson,Home Office,Furniture,Office Furnishings,Small Box,12-1/2 Diameter Round Wall Clock,0.49,2013-06-09,2013-06-10,31.524,9,177.39,86609,West,Petaling
19021,Critical,0.05,14.45,7.17,1838,Fred,Yu,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",0.38,2013-04-04,2013-04-06,-5.3705,4,56.7,86608,East,Petaling
19022,Critical,0.01,10.97,6.5,1839,Alfred,Barr,Corporate,Technology,Computer Peripherals,Small Box,Micro Innovations 104 Keyboard,0.64,2013-04-04,2013-04-05,-165.74,12,133.32,86608,East,Port Dickson
18141,Not Specified,0.07,40.98,2.99,1840,Clifford,Webb,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 Sheets",0.36,2010-09-30,2010-10-01,369.2052,13,535.08,86599,East,Putrajaya
19866,Critical,0.04,4.98,4.7,1842,Kristin,Hodge,Consumer,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. And 84 Bright),0.38,2011-01-29,2011-01-31,-63.0664,7,36.27,90608,East,Putrajaya
22851,Low,0.06,67.84,0.99,1842,Kristin,Hodge,Consumer,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-Outlet Power Strip,0.58,2011-08-30,2011-09-01,475.5135,10,689.15,90609,East,Putrajaya
22852,Low,0.09,17.48,1.99,1842,Kristin,Hodge,Consumer,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute Cd-R, 10/Pack",0.45,2011-08-30,2011-09-04,189.0669,17,274.01,90609,East,Sabak Bernam
22853,Low,0.03,150.98,16.01,1842,Kristin,Hodge,Consumer,Furniture,Tables,Jumbo Box,"Iceberg Officeworks 42"" Round Tables",0.7,2011-08-30,2011-09-04,-189.7341503,3,468.18,90609,East,Sabak Bernam
25911,Not Specified,0.1,8.34,4.82,1842,Kristin,Hodge,Consumer,Office Supplies,Paper,Small Box,Southworth 25% Cotton Antique Laid Paper & Envelopes,0.4,2012-08-14,2012-08-14,-8.8556,4,32.47,90610,East,Sabak Bernam
25912,Not Specified,0.1,20.98,53.03,1843,Melinda,Leonard,Consumer,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,2012-08-14,2012-08-16,-1093.586,22,475.15,90610,East,Sabak Bernam
25913,Not Specified,0.05,286.85,61.76,1843,Melinda,Leonard,Consumer,Furniture,Tables,Jumbo Box,Riverside Furniture Stanwyck Manor Table Series,0.78,2012-08-14,2012-08-16,-360.4798054,14,3921.22,90610,East,Sandakan
26330,Critical,0.08,17.98,4.0,1843,Melinda,Leonard,Consumer,Technology,Computer Peripherals,Small Box,"Belkin 107-Key Enhanced Keyboard, Usb/Ps/2 Interface",0.79,2012-11-15,2012-11-16,16.298,34,610.81,90611,East,Sandakan
25822,Low,0.07,172.99,19.99,1845,Jordan,Banks,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Ibico Eb-19 Dual Function Manual Binding System,0.39,2013-05-19,2013-05-23,-93.8285,1,175.59,86047,East,Sandakan
25821,Low,0.03,13.43,5.5,1846,Scott,Taylor,Home Office,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",0.57,2013-05-19,2013-05-26,-20.57,1,16.3,86047,East,Sandakan
21683,Critical,0.03,124.49,51.94,1847,Glen,Horowitz,Corporate,Furniture,Tables,Jumbo Box,Bevis 36 X 72 Conference Tables,0.63,2011-07-28,2011-07-30,-281.2238,2,273.82,86045,East,Sandakan
18035,Critical,0.06,5.58,0.7,1847,Glen,Horowitz,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 314,0.6,2012-05-24,2012-05-25,18.27,9,47.47,86046,East,Sandakan
18036,Critical,0.05,19.84,4.1,1847,Glen,Horowitz,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Prismacolor Color Pencil Set,0.44,2012-05-24,2012-05-26,-8.97,1,23.7,86046,East,Sandakan
21695,Critical,0.04,279.48,35.0,1847,Glen,Horowitz,Home Office,Office Supplies,Storage & Organization,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets And Add-On Units",0.8,2013-06-19,2013-06-21,205.56,13,3640.81,86048,East,Sandakan
21696,Critical,0.1,155.99,8.99,1847,Glen,Horowitz,Home Office,Technology,Telephones And Communication,Small Box,R280,0.55,2013-06-19,2013-06-20,42.7788,6,744.64,86048,East,Seberang Perai Selatan
